table,id,action,current_ar,current_en,target_ar,target_en
db_MANAGERS,M-0255,filled_en,"طه بصري - مصر","","طه بصري - مصر","Th Bsry - Egypt"
db_MANAGERS,M-0232,filled_en,"فؤاد صدقي - مصر","","فؤاد صدقي - مصر","Fwad Sdqy - Egypt"
db_MANAGERS,M-0252,filled_en,"فوزي جمال - مصر","","فوزي جمال - مصر","Fwzy Jmal - Egypt"
db_MANAGERS,M-0242,filled_en,"محمد أبو العز - مصر","","محمد أبو العز - مصر","Mhmd Abw Alaz - Egypt"
db_MANAGERS,M-0291,filled_en,"هيديكوتي - المجر","","هيديكوتي - المجر","Hydykwty - Hungary"
db_MANAGERS,M-0249,filled_en,"Abdelhamid Kermali - الجزائر","","Abdelhamid Kermali - الجزائر","Abdelhamid Kermali - Algeria"
db_MANAGERS,M-0243,filled_en,"Adnan Hamad - العراق","","Adnan Hamad - العراق","Adnan Hamad - Iraq"
db_MANAGERS,M-0302,filled_en,"Arie Schans - هولندا","","Arie Schans - هولندا","Arie Schans - Netherlands"
db_MANAGERS,M-0277,filled_en,"Arlos Alberto Manaca - موزمبيق","","Arlos Alberto Manaca - موزمبيق","Arlos Alberto Manaca - Mozambique"
db_MANAGERS,M-0286,filled_en,"محمد الجندي & فتحي بسطان - مصر","","محمد الجندي & فتحي بسطان - مصر","Mhmd Aljndy & Fthy Bstan - Egypt"
db_MANAGERS,M-0237,filled_en,"Adel Amrouche - الجزائر","","Adel Amrouche - الجزائر","Adel Amrouche - Algeria"
db_MANAGERS,M-0241,filled_en,"Denis Lavagne - فرنسا","","Denis Lavagne - فرنسا","Denis Lavagne - France"
db_MANAGERS,M-0287,filled_en,"Djamel Belmadi - الجزائر","","Djamel Belmadi - الجزائر","Djamel Belmadi - Algeria"
db_MANAGERS,M-0299,filled_en,"Festus Onigbinde - نيجيريا","","Festus Onigbinde - نيجيريا","Festus Onigbinde - Nigeria"
db_MANAGERS,M-0276,filled_en,"Héctor Cúper - الأرجنتين","","Héctor Cúper - الأرجنتين","Héctor Cúper - Argentina"
db_MANAGERS,M-0334,filled_en,"Hélio Sousa - البرتغال","","Hélio Sousa - البرتغال","Hélio Sousa - Portugal"
db_MANAGERS,M-0341,filled_en,"Henryk Kasperczak - بولندا","","Henryk Kasperczak - بولندا","Henryk Kasperczak - Poland"
db_MANAGERS,M-0233,filled_en,"Aliou Cissé - السنغال","","Aliou Cissé - السنغال","Aliou Cissé - Senegal"
db_MANAGERS,M-0238,filled_en,"Ismael Kurtz - البرازيل","","Ismael Kurtz - البرازيل","Ismael Kurtz - Brazil"
db_MANAGERS,M-0239,filled_en,"Paulo Duarte - البرتغال","","Paulo Duarte - البرتغال","Paulo Duarte - Portugal"
db_MANAGERS,M-0240,filled_en,"Oscar Tabárez - أوروجواي","","Oscar Tabárez - أوروجواي","Oscar Tabárez - Uruguay"
db_MANAGERS,M-0246,filled_en,"Essam Baheeg - مصر","","Essam Baheeg - مصر","Essam Baheeg - Egypt"
db_MANAGERS,M-0254,filled_en,"Chiquinho Conde - موزمبيق","","Chiquinho Conde - موزمبيق","Chiquinho Conde - Mozambique"
db_MANAGERS,M-0258,filled_en,"Clemens Westerhof - هولندا","","Clemens Westerhof - هولندا","Clemens Westerhof - Netherlands"
db_MANAGERS,M-0269,filled_en,"René Taelman - بلجيكا","","René Taelman - بلجيكا","René Taelman - Belgium"
db_MANAGERS,M-0280,filled_en,"Mart Nooij - هولندا","","Mart Nooij - هولندا","Mart Nooij - Netherlands"
db_MANAGERS,M-0282,filled_en,"Michel Dussuyer - فرنسا","","Michel Dussuyer - فرنسا","Michel Dussuyer - France"
db_MANAGERS,M-0289,filled_en,"Modou Kouta - تشاد","","Modou Kouta - تشاد","Modou Kouta - Chad"
db_MANAGERS,M-0295,filled_en,"Arnaldo Salvado - موزمبيق","","Arnaldo Salvado - موزمبيق","Arnaldo Salvado - Mozambique"
db_MANAGERS,M-0420,filled_en,"József Háda - المجر","","József Háda - المجر","József Háda - Hungary"
db_MANAGERS,M-0344,filled_en,"José Anigo - فرنسا","","José Anigo - فرنسا","José Anigo - France"
db_MANAGERS,M-0346,filled_en,"محمد حلمي - مصر","","محمد حلمي - مصر","Mhmd Hlmy - Egypt"
db_MANAGERS,M-0353,filled_en,"Samuel Arday - غانا","","Samuel Arday - غانا","Samuel Arday - Ghana"
db_MANAGERS,M-0348,filled_en,"فايستا - ألمانيا","","فايستا - ألمانيا","Faysta - Germany"
db_MANAGERS,M-0349,filled_en,"Ante Cacic - كرواتيا","","Ante Cacic - كرواتيا","Ante Cacic - Croatia"
db_MANAGERS,M-0350,filled_en,"Gavin Hunt - جنوب أفريقيا","","Gavin Hunt - جنوب أفريقيا","Gavin Hunt - South Africa"
db_MANAGERS,M-0351,filled_en,"محمود جابر - مصر","","محمود جابر - مصر","Mhmwd Jabr - Egypt"
db_MANAGERS,M-0357,filled_en,"Bessou Serge Alain Douayere - كوت ديفوار","","Bessou Serge Alain Douayere - كوت ديفوار","Bessou Serge Alain Douayere - Ivory Coast"
db_MANAGERS,M-0405,filled_en,"Yabram Hamidouch - المغرب","","Yabram Hamidouch - المغرب","Yabram Hamidouch - Morocco"
db_MANAGERS,M-0354,filled_en,"Lee Clark - إنجلترا","","Lee Clark - إنجلترا","Lee Clark - England"
db_MANAGERS,M-0356,filled_en,"جيزفالدو فيريرا - البرتغال","","جيزفالدو فيريرا - البرتغال","Jyzfaldw Fyryra - Portugal"
db_MANAGERS,M-0386,filled_en,"Temur Ketsbaia - جورجيا","","Temur Ketsbaia - جورجيا","Temur Ketsbaia - Georgia"
db_MANAGERS,M-0358,filled_en,"بوريس بونياك - صربيا","","بوريس بونياك - صربيا","Bwrys Bwnyak - Serbia"
db_MANAGERS,M-0360,filled_en,"جاريدو - إسبانيا","","جاريدو - إسبانيا","Jarydw - Spain"
db_MANAGERS,M-0381,filled_en,"Slawomir Wolk - بولندا","","Slawomir Wolk - بولندا","Slawomir Wolk - Poland"
db_MANAGERS,M-0361,filled_en,"Ahmed Ramzy - مصر","","Ahmed Ramzy - مصر","Ahmed Ramzy - Egypt"
db_MANAGERS,M-0424,filled_en,"Roy Hodgson - إنجلترا","","Roy Hodgson - إنجلترا","Roy Hodgson - England"
db_MANAGERS,M-0363,filled_en,"Luis Boa Morte - البرتغال","","Luis Boa Morte - البرتغال","Luis Boa Morte - Portugal"
db_MANAGERS,M-0367,filled_en,"عماد النحاس - مصر","","عماد النحاس - مصر","Amad Alnhas - Egypt"
db_MANAGERS,M-0366,filled_en,"Jacob Mulee - كينيا","","Jacob Mulee - كينيا","Jacob Mulee - Kenya"
db_MANAGERS,M-0445,filled_en,"Karl-Heinz Marotzke - ألمانيا","","Karl - Heinz Marotzke - ألمانيا","Karl - Heinz Marotzke - Germany"
db_MANAGERS,M-0371,filled_en,"Aurelio Vidmar - أستراليا","","Aurelio Vidmar - أستراليا","Aurelio Vidmar - Australia"
db_MANAGERS,M-0372,filled_en,"كارلو أنشلوتي - إيطاليا","","كارلو أنشلوتي - إيطاليا","Karlw Anshlwty - Italy"
db_MANAGERS,M-0400,filled_en,"Michael Skibbe - ألمانيا","","Michael Skibbe - ألمانيا","Michael Skibbe - Germany"
db_MANAGERS,M-0370,filled_en,"Rinus Israël - هولندا","","Rinus Israël - هولندا","Rinus Israël - Netherlands"
db_MANAGERS,M-0375,filled_en,"عبدالناصر محمد - مصر","","عبدالناصر محمد - مصر","Abdalnasr Mhmd - Egypt"
db_MANAGERS,M-0407,filled_en,"Mick Wadsworth - إنجلترا","","Mick Wadsworth - إنجلترا","Mick Wadsworth - England"
db_MANAGERS,M-0379,filled_en,"أنيس البوسعايدي - تونس","","أنيس البوسعايدي - تونس","Anys Albwsaaydy - Tunisia"
db_MANAGERS,M-0376,filled_en,"Timothy Ayiekoh - أوغندا","","Timothy Ayiekoh - أوغندا","Timothy Ayiekoh - Uganda"
db_MANAGERS,M-0383,filled_en,"لطفي نسيم - مصر","","لطفي نسيم - مصر","Ltfy Nsym - Egypt"
db_MANAGERS,M-0384,filled_en,"Masauso Mwale - زامبيا","","Masauso Mwale - زامبيا","Masauso Mwale - Zambia"
db_MANAGERS,M-0378,filled_en,"Mikhail Vergeyenko - بيلاروسيا","","Mikhail Vergeyenko - بيلاروسيا","Mikhail Vergeyenko - Belarus"
db_MANAGERS,M-0382,filled_en,"Smithley Engelbrecht - ناميبيا","","Smithley Engelbrecht - ناميبيا","Smithley Engelbrecht - Namibia"
db_MANAGERS,M-0388,filled_en,"Darko Novic - صربيا","","Darko Novic - صربيا","Darko Novic - Serbia"
db_MANAGERS,M-0389,filled_en,"Rulani Mokwena - جنوب أفريقيا","","Rulani Mokwena - جنوب أفريقيا","Rulani Mokwena - South Africa"
db_MANAGERS,M-0390,filled_en,"Zerihun Shengeta Kemal - إثيوبيا","","Zerihun Shengeta Kemal - إثيوبيا","Zerihun Shengeta Kemal - Ethiopia"
db_MANAGERS,M-0391,filled_en,"مارك فوتة - هولندا","","مارك فوتة - هولندا","Mark Fwth - Netherlands"
db_MANAGERS,M-0393,filled_en,"Patrice Beaumelle - فرنسا","","Patrice Beaumelle - فرنسا","Patrice Beaumelle - France"
db_MANAGERS,M-0396,filled_en,"أيمن الرمادي - مصر","","أيمن الرمادي - مصر","Aymn Alrmady - Egypt"
db_MANAGERS,M-0392,filled_en,"Anthony Mdluli - إسواتيني","","Anthony Mdluli - إسواتيني","Anthony Mdluli - Eswatini"
db_MANAGERS,M-0398,filled_en,"Enrique Meza - المكسيك","","Enrique Meza - المكسيك","Enrique Meza - Mexico"
db_MANAGERS,M-0399,filled_en,"Milutin Sredojevic - صربيا","","Milutin Sredojevic - صربيا","Milutin Sredojevic - Serbia"
db_MANAGERS,M-0403,filled_en,"أنخيل جاموندي - الأرجنتين","","أنخيل جاموندي - الأرجنتين","Ankhyl Jamwndy - Argentina"
db_MANAGERS,M-0406,filled_en,"محمد مكي - مصر","","محمد مكي - مصر","Mhmd Mky - Egypt"
db_MANAGERS,M-0394,filled_en,"Hamid Zouba - الجزائر","","Hamid Zouba - الجزائر","Hamid Zouba - Algeria"
db_MANAGERS,M-0409,filled_en,"أحمد العجوز - مصر","","أحمد العجوز - مصر","Ahmd Alajwz - Egypt"
db_MANAGERS,M-0410,filled_en,"هاني عبدالباقي - مصر","","هاني عبدالباقي - مصر","Hany Abdalbaqy - Egypt"
db_MANAGERS,M-0412,filled_en,"Bertrand Marchand - فرنسا","","Bertrand Marchand - فرنسا","Bertrand Marchand - France"
db_MANAGERS,M-0414,filled_en,"عصام مرعي - مصر","","عصام مرعي - مصر","Asam Mray - Egypt"
db_MANAGERS,M-0415,filled_en,"حسن موسى - مصر","","حسن موسى - مصر","Hsn Mwsa - Egypt"
db_MANAGERS,M-0418,filled_en,"Henri Stambouli - فرنسا","","Henri Stambouli - فرنسا","Henri Stambouli - France"
db_MANAGERS,M-0419,filled_en,"طلعت يوسف - مصر","","طلعت يوسف - مصر","Tlat Ywsf - Egypt"
db_MANAGERS,M-0421,filled_en,"Mário CALADO - أنجولا","","Mário CALADO - أنجولا","Mário Calado - Angola"
db_MANAGERS,M-0422,filled_en,"أحمد عبدالعزيز - مصر","","أحمد عبدالعزيز - مصر","Ahmd Abdalazyz - Egypt"
db_MANAGERS,M-0395,filled_en,"Brama Traoré - بوركينا فاسو","","Brama Traoré - بوركينا فاسو","Brama Traoré - Burkina Faso"
db_MANAGERS,M-0425,filled_en,"Branko Smiljanic - صربيا","","Branko Smiljanic - صربيا","Branko Smiljanic - Serbia"
db_MANAGERS,M-0428,filled_en,"أحمد سامي - مصر","","أحمد سامي - مصر","Ahmd Samy - Egypt"
db_MANAGERS,M-0429,filled_en,"خوان خوسيه ماكيدا - إسبانيا","","خوان خوسيه ماكيدا - إسبانيا","Khwan Khwsyh Makyda - Spain"
db_MANAGERS,M-0413,filled_en,"Jan Brouwer - هولندا","","Jan Brouwer - هولندا","Jan Brouwer - Netherlands"
db_MANAGERS,M-0435,filled_en,"نصر الدين نابي - تونس","","نصر الدين نابي - تونس","Nsr Aldyn Naby - Tunisia"
db_MANAGERS,M-0437,filled_en,"رامون دياز - الأرجنتين","","رامون دياز - الأرجنتين","Ramwn Dyaz - Argentina"
db_MANAGERS,M-0439,filled_en,"عبدالحق مقلاتي - الجزائر","","عبدالحق مقلاتي - الجزائر","Abdalhq Mqlaty - Algeria"
db_MANAGERS,M-0440,filled_en,"عيد مرازيق - مصر","","عيد مرازيق - مصر","Ayd Mrazyq - Egypt"
db_MANAGERS,M-0416,filled_en,"Dragoslav Stepanović - صربيا","","Dragoslav Stepanović - صربيا","Dragoslav Stepanović - Serbia"
db_MANAGERS,M-0443,filled_en,"محمد محسن أبو جريشة - مصر","","محمد محسن أبو جريشة - مصر","Mhmd Mhsn Abw Jryshh - Egypt"
db_MANAGERS,M-0444,filled_en,"عبدالعزيز عبدالشافي - مصر","","عبدالعزيز عبدالشافي - مصر","Abdalazyz Abdalshafy - Egypt"
db_MANAGERS,M-0417,filled_en,"Geza Kalocsay - التشيك","","Geza Kalocsay - التشيك","Geza Kalocsay - Czech Republic"
db_MANAGERS,M-0449,filled_en,"Victor Zvunka - فرنسا","","Victor Zvunka - فرنسا","Victor Zvunka - France"
db_MANAGERS,M-0427,filled_en,"Guus Hiddink - هولندا","","Guus Hiddink - هولندا","Guus Hiddink - Netherlands"
db_MANAGERS,M-0430,filled_en,"Moustapha Sall - موريتانيا","","Moustapha Sall - موريتانيا","Moustapha Sall - Mauritania"
db_MANAGERS,M-0453,filled_en,"Numba Mumamba - زامبيا","","Numba Mumamba - زامبيا","Numba Mumamba - Zambia"
db_MANAGERS,M-0454,filled_en,"Hans-Dieter Flick - ألمانيا","","Hans - Dieter Flick - ألمانيا","Hans - Dieter Flick - Germany"
db_MANAGERS,M-0432,filled_en,"Gérard Gili - فرنسا","","Gérard Gili - فرنسا","Gérard Gili - France"
db_MANAGERS,M-0433,filled_en,"Roald Poulsen - الدنمارك","","Roald Poulsen - الدنمارك","Roald Poulsen - Denmark"
db_MANAGERS,M-0436,filled_en,"Artur Jorge - البرتغال","","Artur Jorge - البرتغال","Artur Jorge - Portugal"
db_MANAGERS,M-0347,filled_en,"محمد علي - مصر","","محمد علي - مصر","Mhmd Aly - Egypt"
db_MANAGERS,M-0380,filled_en,"هاني مصطفى - مصر","","هاني مصطفى - مصر","Hany Mstfa - Egypt"
db_MANAGERS,M-0369,filled_en,"وائل رياض شيتوس - مصر","","وائل رياض شيتوس - مصر","Wayl Ryad Shytws - Egypt"
db_MANAGERS,M-0385,filled_en,"Bertille Saint Clair - ترينيداد وتوباجو","","Bertille Saint Clair - ترينيداد وتوباجو","Bertille Saint Clair - Trinidad and Tobago"
db_MANAGERS,M-0426,filled_en,"محمد صديق شحتة - مصر","","محمد صديق شحتة - مصر","Mhmd Sdyq Shhth - Egypt"
db_MANAGERS,M-0423,filled_en,"Emmanuel Amunike - نيجيريا","","Emmanuel Amunike - نيجيريا","Emmanuel Amunike - Nigeria"
db_MANAGERS,M-0387,filled_en,"Gernot Rohr - ألمانيا","","Gernot Rohr - ألمانيا","Gernot Rohr - Germany"
db_MANAGERS,M-0451,filled_en,"Hristo Stoichkov - بلغاريا","","Hristo Stoichkov - بلغاريا","Hristo Stoichkov - Bulgaria"
db_MANAGERS,M-0441,filled_en,"João Chissano - موزمبيق","","João Chissano - موزمبيق","João Chissano - Mozambique"
db_MANAGERS,M-0446,filled_en,"Rabah Madjer - الجزائر","","Rabah Madjer - الجزائر","Rabah Madjer - Algeria"
db_MANAGERS,M-0447,filled_en,"Alexandre Lafitte - فرنسا","","Alexandre Lafitte - فرنسا","Alexandre Lafitte - France"
db_MANAGERS,M-0452,filled_en,"Alain Giresse - فرنسا","","Alain Giresse - فرنسا","Alain Giresse - France"
db_MANAGERS,M-0373,filled_en,"Mahieddine Khalef - الجزائر","","Mahieddine Khalef - الجزائر","Mahieddine Khalef - Algeria"
db_MANAGERS,M-0377,filled_en,"Luis Aragonés - إسبانيا","","Luis Aragonés - إسبانيا","Luis Aragonés - Spain"
db_MANAGERS,M-0411,filled_en,"Lozan Kotsev - بلغاريا","","Lozan Kotsev - بلغاريا","Lozan Kotsev - Bulgaria"
db_MANAGERS,M-0404,filled_en,"Leo Beenhakker - هولندا","","Leo Beenhakker - هولندا","Leo Beenhakker - Netherlands"
db_MANAGERS,M-0455,filled_en,"حمزة الجمل - مصر","","حمزة الجمل - مصر","Hmzh Aljml - Egypt"
db_MANAGERS,M-0484,filled_en,"Kinnah Phiri - مالاوي","","Kinnah Phiri - مالاوي","Kinnah Phiri - Malawi"
db_MANAGERS,M-0456,filled_en,"James Kwesi Appiah - غانا","","James Kwesi Appiah - غانا","James Kwesi Appiah - Ghana"
db_MANAGERS,M-0461,filled_en,"Hervé Renard - فرنسا","","Hervé Renard - فرنسا","Hervé Renard - France"
db_MANAGERS,M-0497,filled_en,"Jules-Frederic Nyongha - الكاميرون","","Jules - Frederic Nyongha - الكاميرون","Jules - Frederic Nyongha - Cameroon"
db_MANAGERS,M-0532,filled_en,"Jong-Su Yun - كوريا الشمالية","","Jong - Su Yun - كوريا الشمالية","Jong - Su Yun - North Korea"
db_MANAGERS,M-0463,filled_en,"L. Reghecampf - رومانيا","","L. Reghecampf - رومانيا","L. Reghecampf - Romania"
db_MANAGERS,M-0522,filled_en,"André Mori - ؟","","André Mori - ؟","André Mori - ?"
db_MANAGERS,M-0465,filled_en,"Hans van derluijm - هولندا","","Hans van derluijm - هولندا","Hans Van Derluijm - Netherlands"
db_MANAGERS,M-0457,filled_en,"Zedekiah Otieno - كينيا","","Zedekiah Otieno - كينيا","Zedekiah Otieno - Kenya"
db_MANAGERS,M-0469,filled_en,"رينيه فايلر - سويسرا","","رينيه فايلر - سويسرا","Rynyh Faylr - Switzerland"
db_MANAGERS,M-0462,filled_en,"Milovan Rajevac - صربيا","","Milovan Rajevac - صربيا","Milovan Rajevac - Serbia"
db_MANAGERS,M-0556,filled_en,"Santa Rosa - ؟","","Santa Rosa - ؟","Santa Rosa - ?"
db_MANAGERS,M-0464,filled_en,"Jo Bonfrere - هولندا","","Jo Bonfrere - هولندا","Jo Bonfrere - Netherlands"
db_MANAGERS,M-0473,filled_en,"Víctor Vucetich - المكسيك","","Víctor Vucetich - المكسيك","Víctor Vucetich - Mexico"
db_MANAGERS,M-0479,filled_en,"Sami Trabelsi - تونس","","Sami Trabelsi - تونس","Sami Trabelsi - Tunisia"
db_MANAGERS,M-0540,filled_en,"Roberto Martínez - إسبانيا","","Roberto Martínez - إسبانيا","Roberto Martínez - Spain"
db_MANAGERS,M-0466,filled_en,"Christian Cole - سيراليون","","Christian Cole - سيراليون","Christian Cole - Sierra Leone"
db_MANAGERS,M-0510,filled_en,"Robert Ndoudi - جمهورية الكونغو","","Robert Ndoudi - جمهورية الكونغو","Robert Ndoudi - Republic of the Congo"
db_MANAGERS,M-0491,filled_en,"Márcio Máximo - البرازيل","","Márcio Máximo - البرازيل","Márcio Máximo - Brazil"
db_MANAGERS,M-0531,filled_en,"Paulo Autuori - البرازيل","","Paulo Autuori - البرازيل","Paulo Autuori - Brazil"
db_MANAGERS,M-0529,filled_en,"Polycarp Kakooza & Samson Yiga - ؟","","Polycarp Kakooza & Samson Yiga - ؟","Polycarp Kakooza & Samson Yiga - ?"
db_MANAGERS,M-0487,filled_en,"رمضان السيد - مصر","","رمضان السيد - مصر","Rmdan Alsyd - Egypt"
db_MANAGERS,M-0488,filled_en,"كريستيان جروس - سويسرا","","كريستيان جروس - سويسرا","Krystyan Jrws - Switzerland"
db_MANAGERS,M-0513,filled_en,"Otto Glória - البرازيل","","Otto Glória - البرازيل","Otto Glória - Brazil"
